objectid,osm_id,fcode,facility_type,name,subdistrict,district,state,country,longitude,latitude
71275,1243214501,7204,Industrial,,Deesa,Banas Kantha,Gujarat,India,72.1477870648333,24.276506312903187
71306,1216619994,7204,Industrial,,Kadegaon,Sangli,Maharashtra,India,74.37159090533332,17.2203862686049
71309,1383724623,7204,Industrial,,Satari,North Goa,Goa,India,74.06592144152057,15.549803081612783
71342,992252651,7204,Industrial,,Uran,Raigad,Maharashtra,India,73.00608663609557,18.863294878777385
71345,1072744923,7204,Industrial,,Nagar,Ahilyanagar,Maharashtra,India,74.71489073921694,19.14277244082785
71350,1441950696,7214,Quarry,,Dharbandora,South Goa,Goa,India,74.16200007706037,15.31873729203686
71362,1002209504,7214,Quarry,,Satlasana,Mahesana,Gujarat,India,72.79041414398104,23.96424230647134
71373,1011950690,7204,Industrial,,Jalgaon,Jalgaon,Maharashtra,India,75.62343002755784,20.959638565448437
71402,1390642242,7204,Industrial,,Bhiwandi,Thane,Maharashtra,India,73.17150150970562,19.361669453887174
71489,1332941587,7204,Industrial,,Chandgad,Kolhapur,Maharashtra,India,74.38079806334103,15.874800212583404
71524,1007488039,7204,Industrial,,Satara,Satara,Maharashtra,India,74.04506171087517,17.662509620790228
71539,1020603757,7204,Industrial,,Bicholim,North Goa,Goa,India,74.0387914285484,15.556822391344605
71587,1001780560,7214,Quarry,,Jafrabad,Amreli,Gujarat,India,71.40027328469803,20.887318153404948
71630,1045123888,7204,Industrial,,Wardha,Wardha,Maharashtra,India,78.59066666518092,20.736863017912796
71637,1001506481,7214,Quarry,,Ranavav,Porbandar,Gujarat,India,69.68623813631108,21.693224126317933
71651,1062398002,7204,Industrial,,Thane,Thane,Maharashtra,India,73.02807633803991,19.015259876343226
71750,1002202702,7214,Quarry,,Bhuj,Kachchh,Gujarat,India,69.9538899591604,23.298357642874045
71768,1447789189,7214,Quarry,,Sawantwadi,Sindhudurg,Maharashtra,India,73.82049261793874,15.75556785418982
71779,1002378137,7204,Industrial,,Dasada,Surendranagar,Gujarat,India,71.7898757497136,23.222832867946963
71787,1008088200,7204,Industrial,,Wada,Palghar,Maharashtra,India,73.09591375340531,19.523444123565426
71789,1339601936,7214,Quarry,,Sanguem,South Goa,Goa,India,74.16775276792013,15.28739202577765
71842,1339601971,7214,Quarry,,Satari,North Goa,Goa,India,74.16321222242243,15.472658718273442
71844,1069612888,7214,Quarry,,Barshitakli,Akola,Maharashtra,India,77.11177733224034,20.654931146608856
71853,1002202675,7214,Quarry,,Mundra,Kachchh,Gujarat,India,69.57917081180915,23.0183490692452
71857,1339601970,7214,Quarry,,Satari,North Goa,Goa,India,74.16167634708519,15.471606585149948
71858,1362261970,7204,Industrial,,Bicholim,North Goa,Goa,India,73.95516533020611,15.668292787933396
71871,1002209505,7214,Quarry,,Rapar,Kachchh,Gujarat,India,70.87409389186286,23.510800607183217
71880,1068246278,7214,Quarry,,Murtijapur,Akola,Maharashtra,India,77.3146457181257,20.696000490711906
71908,1263447909,7204,Industrial,,Anjar,Kachchh,Gujarat,India,70.18927628833309,23.184382802936756
71924,1150239759,7204,Industrial,,Solapur North,Solapur,Maharashtra,India,75.82245083849054,17.747960204887246
71927,1017173844,7204,Industrial,,Daman,Daman,The Dadra And Nagar Haveli And Daman And Diu,India,72.88635666710906,20.37790618238917
71971,1264438453,7204,Industrial,,Deesa,Banas Kantha,Gujarat,India,72.24348364007204,24.233296566684807
71979,1002202696,7214,Quarry,,Bhuj,Kachchh,Gujarat,India,69.99328002220744,23.315435232915288
72008,1482886949,7204,Industrial,,Salcete,South Goa,Goa,India,73.93544853654267,15.368520866773732
72024,1007692633,7204,Industrial,,Khalapur,Raigad,Maharashtra,India,73.27933797682897,18.814164346300867
72057,1392319083,7214,Quarry,,Kalyan,Thane,Maharashtra,India,73.12602148021058,19.191243578229304
72095,1222759213,7204,Industrial,,Thane,Thane,Maharashtra,India,72.86952925143451,19.262285739202497
72107,1007579247,7204,Industrial,,Gondiya,Gondia,Maharashtra,India,80.25189355536963,21.409140719803368
72271,1020873228,7204,Industrial,,Salcete,South Goa,Goa,India,74.0047820110617,15.2358938000986
72286,1320780510,7204,Industrial,,Pernem,North Goa,Goa,India,73.87921566572736,15.714829990772326
72324,1216448527,7204,Industrial,,Satara,Satara,Maharashtra,India,73.98233033749858,17.777452728707274
72340,1339588566,7214,Quarry,,Ponda,North Goa,Goa,India,74.0635470871395,15.437153670722237
72346,1491523428,7214,Quarry,,Canacona,South Goa,Goa,India,74.06991767488844,15.028486020262772
72359,1285054498,7204,Industrial,,Haveli,Pune,Maharashtra,India,74.01316904303489,18.603885003221368
72365,1040433208,7214,Quarry,,Nanapodha,Valsad,Gujarat,India,72.92410225595913,20.461257827467534
72377,1152283112,7204,Industrial,,Panvel,Raigad,Maharashtra,India,73.05721566761042,19.031104526235247
72400,17351913,7204,Industrial,,Morvi,Morbi,Gujarat,India,70.6861914833795,22.762648177863078
72415,1431238851,7214,Quarry,,Dharbandora,South Goa,Goa,India,74.23177588363185,15.369990510155144
72428,1264592672,7204,Industrial,,Bhachau,Kachchh,Gujarat,India,69.15725715234011,23.9256419144061
72453,1175829656,7214,Quarry,,Shrivardhan,Raigad,Maharashtra,India,73.01580315267255,18.182156700063313
72510,1339461577,7214,Quarry,,Sanguem,South Goa,Goa,India,74.16124341210352,15.276090051518688
72513,1074295366,7214,Quarry,,Deolgaon Raja,Buldhana,Maharashtra,India,76.27766353521099,20.165436841379115
72534,1340347652,7204,Industrial,,Lalpur,Jamnagar,Gujarat,India,69.87373388357904,22.367790180850523
72536,1265059464,7204,Industrial,,Paithan,Chhatrapati Sambhajinagar,Maharashtra,India,75.58366878364558,19.464955105014937
72539,1041006577,7214,Quarry,,Dharur,Beed,Maharashtra,India,76.10396700755541,18.827106936328164
72590,1046273340,7204,Industrial,,Yavatmal,Yavatmal,Maharashtra,India,78.11537483854936,20.38734506209652
72622,1040435367,7204,Industrial,,Vapi,Valsad,Gujarat,India,72.91252101712533,20.423433123480503
72651,1263858425,7204,Industrial,,Morbi City,Morbi,Gujarat,India,70.84569967907765,22.790136663157348
72663,1072043059,7214,Quarry,,Khamgaon,Buldhana,Maharashtra,India,76.5187050982736,20.749119695536983
72686,1263804542,7204,Industrial,,Bhachau,Kachchh,Gujarat,India,70.29608384162104,23.18865625836817
72688,1216518508,7214,Quarry,,Satara,Satara,Maharashtra,India,74.02289686067411,17.638100255622888
72759,1426431241,7204,Industrial,,Vengurla,Sindhudurg,Maharashtra,India,73.63340279095038,15.855696816968758
72770,1040437659,7204,Industrial,,Daman,Daman,The Dadra And Nagar Haveli And Daman And Diu,India,72.87439995416636,20.413492048963978
72782,1121664492,7204,Industrial,,Mumbai,Mumbai,Maharashtra,India,72.85513945897482,18.98005855743237
72816,1158371819,7214,Quarry,,Sawantwadi,Sindhudurg,Maharashtra,India,73.70499076365105,15.749083116127451
72853,14017832,7204,Industrial,,Deesa,Banas Kantha,Gujarat,India,72.00652518497884,24.19503795640028
72867,1466064471,7204,Industrial,,Nashik,Nashik,Maharashtra,India,73.73803566807969,19.95277926769408
72871,1187716203,7204,Industrial,,Chorasi,Surat,Gujarat,India,72.64172044152674,21.076566478276757
72873,1046053794,7204,Industrial,,Dharashiv,Dharashiv,Maharashtra,India,76.04407675589862,18.229464969812195
72897,1378877884,7204,Industrial,,Kadi,Mahesana,Gujarat,India,72.35823553478933,23.182358871938117
72917,1121664493,7204,Industrial,,Mumbai,Mumbai,Maharashtra,India,72.85795351320449,18.98716071010722
72922,1384111775,7214,Quarry,,Bicholim,North Goa,Goa,India,73.94388914997964,15.627913700144473
72960,1320776573,7214,Quarry,,Pernem,North Goa,Goa,India,73.83262268696889,15.691760366095302
72976,1216612128,7204,Industrial,,Alibag,Raigad,Maharashtra,India,72.87299957519177,18.69947060156901
73019,1339782755,7204,Industrial,,Borsad,Anand,Gujarat,India,72.89614252645279,22.393443147410448
73046,1121664486,7204,Industrial,,Mumbai,Mumbai,Maharashtra,India,72.84581795695809,18.97420674943318
73052,1274371277,7204,Industrial,,Nagpur Urban,Nagpur,Maharashtra,India,79.10018075320691,21.132962137307185
73108,1072744926,7204,Industrial,,Nagar,Ahilyanagar,Maharashtra,India,74.70684787712077,19.14495201386926
73116,1390642248,7204,Industrial,,Bhiwandi,Thane,Maharashtra,India,73.10640838449706,19.325920026314304
73123,1246413358,7204,Industrial,,Barshi,Solapur,Maharashtra,India,75.71160077580537,18.25501863398951
73128,1441950616,7214,Quarry,,Dharbandora,South Goa,Goa,India,74.21356497468203,15.334340290248369
73153,1154425898,7204,Industrial,,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Maharashtra,India,75.50695561448225,19.88326093214034
73170,1484673444,7214,Quarry,,Sudhagad,Raigad,Maharashtra,India,73.26323528945487,18.49424933447612
73181,1384111772,7214,Quarry,,Bicholim,North Goa,Goa,India,73.94284088271216,15.63560889293801
73186,1365976864,7214,Quarry,,Salcete,South Goa,Goa,India,73.96279979478852,15.311991005496516
73196,1339601967,7214,Quarry,,Satari,North Goa,Goa,India,74.15694418917978,15.460666568819889
73263,1157852586,7214,Quarry,,Pernem,North Goa,Goa,India,73.85994937354212,15.720580761901216
73267,1072043049,7214,Quarry,,Khamgaon,Buldhana,Maharashtra,India,76.52242556265509,20.718542836858045
73288,1266822493,7204,Industrial,,Kalavad,Jamnagar,Gujarat,India,70.2035764602306,22.254369651420998
73315,1340347658,7204,Industrial,,Jamnagar Rural,Jamnagar,Gujarat,India,69.86352446354788,22.380582735332563
73350,1333309206,7214,Quarry,,Kalyanpur,Devbhumi Dwarka,Gujarat,India,69.29538218806347,22.143405923336577
73370,1340835237,7204,Industrial,,Kalyanpur,Devbhumi Dwarka,Gujarat,India,69.20805369469066,22.215459217240713
73472,1226119141,7204,Industrial,,Thane,Thane,Maharashtra,India,72.85331478245372,19.289006466787576
73538,1392319063,7204,Industrial,,Kalyan,Thane,Maharashtra,India,73.10825534333739,19.218352795708835
73543,1366045846,7204,Industrial,,Salcete,South Goa,Goa,India,74.03182358632837,15.184228636076417
73590,1284778597,7204,Industrial,,Uran,Raigad,Maharashtra,India,72.9750103502323,18.917259901726233
73649,1259655132,7214,Quarry,,Salcete,South Goa,Goa,India,74.00852174760527,15.237925797730652
73671,1263812741,7204,Industrial,,Bhachau,Kachchh,Gujarat,India,70.28685273402786,23.26910825830115
73677,1333309202,7214,Quarry,,Kalyanpur,Devbhumi Dwarka,Gujarat,India,69.29427457350272,22.1392278482105
73686,1158267207,7214,Quarry,,Mawal,Pune,Maharashtra,India,73.65765279055525,18.792795747951104
73714,1466064445,7204,Industrial,,Nashik,Nashik,Maharashtra,India,73.74697611356801,19.953725469064082
73715,1362584127,7204,Industrial,,Bicholim,North Goa,Goa,India,74.03923607132013,15.473177839549138
73763,1451475789,7204,Industrial,,Kavathemahankal,Sangli,Maharashtra,India,74.7671584236082,16.987038258344697
73765,1381872027,7204,Industrial,,Pernem,North Goa,Goa,India,73.92993295747394,15.737413509674836
73807,1339588577,7214,Quarry,,Dharbandora,South Goa,Goa,India,74.08843347879413,15.398232797216254
73826,1421705076,7204,Industrial,,Bardez,North Goa,Goa,India,73.78024638715004,15.508034004748277
73835,1220026666,7204,Industrial,,Thane,Thane,Maharashtra,India,72.88385508401325,19.28786410331812
73899,1216510132,7214,Quarry,,Satara,Satara,Maharashtra,India,74.01490536627512,17.669597682390226
73916,1452243776,7204,Industrial,,Bicholim,North Goa,Goa,India,73.95308801725565,15.582791992801186
73924,1270590922,7204,Industrial,,Dindori,Nashik,Maharashtra,India,73.82760498034374,20.406183748565812
73986,1175829826,7214,Quarry,,Mhasla,Raigad,Maharashtra,India,73.02992852195028,18.199073366110213
74001,1360561086,7204,Industrial,,Mulshi,Pune,Maharashtra,India,73.57275479437806,18.52969131593951
74043,1120341462,7204,Industrial,,Bhiwandi,Thane,Maharashtra,India,73.07268013463855,19.258001849604867
74068,1243214487,7204,Industrial,,Palanpur,Banas Kantha,Gujarat,India,72.44115814859404,24.203663654189825
74070,1392321464,7204,Industrial,,Ambarnath,Thane,Maharashtra,India,73.19870667118869,19.18819012233811
74074,1072391039,7204,Industrial,,Uran,Raigad,Maharashtra,India,73.03138708392825,18.94398991137097
74147,1078273619,7204,Industrial,,Shirol,Kolhapur,Maharashtra,India,74.51887093332158,16.75720793711963
74190,1268380426,7204,Industrial,,Umbergaon,Valsad,Gujarat,India,72.84816973439018,20.21874334795383
74194,1372586485,7204,Industrial,,Bardez,North Goa,Goa,India,73.79568060910115,15.53287957250029
74206,1154425900,7204,Industrial,,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,Maharashtra,India,75.49829027396895,19.883035556775287
74210,1306322257,7204,Industrial,,Sabarmati,Ahmedabad,Gujarat,India,72.49186551565775,23.046807812831073
74293,1306312165,7204,Industrial,,Sabarmati,Ahmedabad,Gujarat,India,72.48682252145946,23.063441796476845
74311,1431248056,7214,Quarry,,Satari,North Goa,Goa,India,74.07890450766035,15.568726880559607
74324,1077999715,7214,Quarry,,Amgaon,Gondia,Maharashtra,India,80.33395004290027,21.434918970303325
74378,1263837261,7204,Industrial,,Wankaner,Morbi,Gujarat,India,70.95461032388783,22.63123088366776
74381,1396544569,7204,Industrial,,Bardez,North Goa,Goa,India,73.77153625825107,15.625566768157007
74510,1108793662,7204,Industrial,,Morbi City,Morbi,Gujarat,India,70.82068679003548,22.806568988150904
74540,1466071655,7204,Industrial,,Nashik,Nashik,Maharashtra,India,73.73102493478913,19.951819811410648
74555,1466563996,7204,Industrial,,Nashik,Nashik,Maharashtra,India,73.73990347884214,20.003144427432705
74616,1290674833,7204,Industrial,,Hingoli,Hingoli,Maharashtra,India,77.11576792979187,19.690280895947275
74656,1161171295,7204,Industrial,,Thane,Thane,Maharashtra,India,73.00959730514039,19.137946863196078
74717,1263804539,7204,Industrial,,Bhachau,Kachchh,Gujarat,India,70.27834861515198,23.23776960323762
74727,1410546712,7214,Quarry,,Pernem,North Goa,Goa,India,73.73304809393825,15.656439642010334
74828,1159430742,7204,Industrial,,Muli,Surendranagar,Gujarat,India,71.2118537331069,22.7972472195249
74848,1270439685,7204,Industrial,,Ghansawangi,Jalna,Maharashtra,India,75.97404181959719,19.643670197227195
74893,1333309212,7214,Quarry,,Kalyanpur,Devbhumi Dwarka,Gujarat,India,69.29575052576304,22.142284201835096
74900,1390642263,7214,Quarry,,Bhiwandi,Thane,Maharashtra,India,73.15140674928922,19.313707966548353
74911,1263682827,7204,Industrial,,Mundra,Kachchh,Gujarat,India,69.69727612624266,22.820353267183396
74938,1246413365,7204,Industrial,,Barshi,Solapur,Maharashtra,India,75.69639394877376,18.24280261171941
74947,1108793663,7204,Industrial,,Morbi City,Morbi,Gujarat,India,70.8228266270748,22.808310174622235
74988,1338090559,7214,Quarry,,Kalyanpur,Devbhumi Dwarka,Gujarat,India,69.27226006749254,22.167441844030986
75001,1186783955,7204,Industrial,,Mumbai,Mumbai,Maharashtra,India,72.85548397932065,19.03751800560824
75024,1469444204,7204,Industrial,,Nashik,Nashik,Maharashtra,India,73.7053494541939,20.02274702136717
75027,1217878231,7204,Industrial,,Miraj,Sangli,Maharashtra,India,74.649302233429,16.816066368042424
75034,1078273627,7214,Quarry,,Shirol,Kolhapur,Maharashtra,India,74.50931118474564,16.634351384115405
75040,1072391038,7204,Industrial,,Uran,Raigad,Maharashtra,India,73.0334721191391,18.941363558418807
75108,1223788252,7204,Industrial,,Thane,Thane,Maharashtra,India,72.88901219156756,19.278206101453303
75136,1161376894,7204,Industrial,,Rapar,Kachchh,Gujarat,India,70.46666364063582,23.617505146942495
75157,1320780897,7214,Quarry,,Pernem,North Goa,Goa,India,73.92874130557487,15.715667126915383
75165,1466134531,7204,Industrial,,Nashik,Nashik,Maharashtra,India,73.73445544987811,20.000061300393003
75202,1277896088,7214,Quarry,,Nasvadi,Chhotaudepur,Gujarat,India,73.82090828095251,21.973603149162823
75215,1466074264,7204,Industrial,,Nashik,Nashik,Maharashtra,India,73.72785958833262,19.94017976014141
75236,1246445674,7204,Industrial,,Karmala,Solapur,Maharashtra,India,75.19548625854611,18.402887234984618
75240,1320776539,7214,Quarry,,Pernem,North Goa,Goa,India,73.78264151806964,15.682489498355261
75284,1240802059,7204,Industrial,,Kodinar,Gir Somnath,Gujarat,India,70.6979438650552,20.797646561336283
75289,1437100558,7214,Quarry,,Sanguem,South Goa,Goa,India,74.25536575900321,15.04513996935938
75352,1120175991,7204,Industrial,,Mumbai Suburban,Mumbai Suburban,Maharashtra,India,72.9408069002866,19.16767230470498
75433,1466071647,7204,Industrial,,Nashik,Nashik,Maharashtra,India,73.72310145092712,19.94547787806045
75446,1263687523,7204,Industrial,,Jodiya,Jamnagar,Gujarat,India,70.45869384101127,22.705757210158854
75603,1362012787,7214,Quarry,,Bicholim,North Goa,Goa,India,73.88791163303065,15.689311052606566
75604,1077784042,7204,Industrial,,Tiswadi,North Goa,Goa,India,73.87336705990535,15.439960301252052
75692,1107270462,7204,Industrial,,Amreli City,Amreli,Gujarat,India,71.23047831593459,21.608017907733174
75725,1217175101,7204,Industrial,,Indapur,Pune,Maharashtra,India,74.79021770000486,18.037913252413215
75737,1384294070,7214,Quarry,,Ponda,North Goa,Goa,India,73.9797672741898,15.509143826633387
75766,1425300069,7214,Quarry,,Malwan,Sindhudurg,Maharashtra,India,73.53977978110993,16.097925451223496
75858,1383530116,7214,Quarry,,Satari,North Goa,Goa,India,74.11240236903829,15.487182995414733
75915,1372586498,7204,Industrial,,Bardez,North Goa,Goa,India,73.79667960833218,15.529044741186743
75969,1120175958,7204,Industrial,,Mumbai Suburban,Mumbai Suburban,Maharashtra,India,72.94343906602401,19.1684655942605
75970,1078273608,7204,Industrial,,Karvir,Kolhapur,Maharashtra,India,74.27054325416847,16.711451450681952
75973,1408865449,7204,Industrial,,Quepem,South Goa,Goa,India,74.07060997812704,15.262679245731793
76002,1339588580,7214,Quarry,,Sanguem,South Goa,Goa,India,74.14557897740863,15.297275641650838
76014,1150096776,7214,Quarry,,Mangrol,Surat,Gujarat,India,73.30260423154293,21.464375393597347
76017,1278128043,7204,Industrial,,Sanguem,South Goa,Goa,India,74.1864728992898,15.236395807694583
76018,1437102595,7214,Quarry,,Sanguem,South Goa,Goa,India,74.25045466251846,15.017103009277509
76171,1240797316,7204,Industrial,,Talaja,Bhavnagar,Gujarat,India,72.16578520548418,21.37909623166603
76218,1240829999,7204,Industrial,,Junagadh City,Junagadh,Gujarat,India,70.45213977910575,21.49391457764192
76272,1089523181,7204,Industrial,,Mahuva,Surat,Gujarat,India,73.13082663625137,21.070381949539133
76288,1381591508,7214,Quarry,,Ponda,North Goa,Goa,India,73.960371490957,15.48267812066263
76291,1408882760,7214,Quarry,,Salcete,South Goa,Goa,India,74.02499763659019,15.257717413565382
